Match Number,Article Number,Mention Id,Mention Text,Linked Balls,sub_entity,label_detailed
18,504176,m13,Martin Guptill and Brendon McCullum then sealed the result with the highest opening stand of this tournament,"2:0.1.0,2:0.2.0,2:0.3.0,2:0.4.0,2:0.5.0,2:0.6.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:2.1.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.2.0,2:4.3.0,2:4.4.0,2:4.5.0,2:4.6.0,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:10.1.0,2:10.2.0,2:10.3.0,2:10.4.0,2:10.5.0,2:10.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,2:12.2.1,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.1.1,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,2:28.3.0,2:28.4.0,2:28.5.0,2:28.6.0,2:29.1.0,2:29.2.0,2:29.2.1,2:29.3.0,2:29.4.0,2:29.5.0,2:29.6.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.4.0,2:30.5.0,2:30.6.0,2:31.1.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:32.6.0,2:33.1.0,2:33.2.0,2:33.3.0,",PARTNERSHIP,"PARTNERSHIP(Martin Guptill, Brendon McCullum)"
18,504176,m14,the target was overhauled with more than 16 overs to spare,2:33.3.0,LASTBALL,LASTBALL(Match)
18,504176,m15,"Beating Zimbabwe, especially considering the sheer scale of their win",2:33.3.0,LASTBALL,LASTBALL(Match)
18,504176,m16,"The rot started as early as the second over for Zimbabwe, Charles Coventry setting off for a non-existent single to the second ball he faced and not even bothering to dive as Hamish Bennett's throw from mid-on hit the stumps directly.",1:1.2.1,OUT,OUT(Charles Coventry)
18,504176,m17,they soon had Zimbabwe in even deeper trouble when Tim Southee recovered from the disappointment of having Tatenda Taibu dropped at mid-off to pin him in front of middle and leg with his very next ball,1:7.4.0,OUT,OUT(Tatenda Taibu)
18,504176,m18,27 for 2 in the eighth over,1:6.5.0,BALL,"BALL(Zimbabwe, SCORE, 27, 2)"
18,504176,m19,Craig Ervine falling to a well thought-out off-side trap,1:12.6.0,OUT,OUT(Craig Ervine)
18,504176,m20,"Vettori also took no time to win the battle with his opposite number, dismissing Chigumbara with his first ball of the match.",1:14.1.0,OUT,OUT(Chigumbara)
18,504176,m21,"He added another scalp in the same over, Regis Chakabva flapping haplessly to slip",1:14.3.0,OUT,OUT(Regis Chakabva)
18,504176,m22,Zimbabwe slid to 46 for 5 in the 15th over,1:13.6.0,BALL,"BALL(Zimbabwe, SCORE, 46, 5)"
18,504176,m23,"Brendan Taylor had looked like his team's most composed batsman, cracking four boundaries to enter the 40s","1:1.3.0,1:5.3.0,1:17.1.0,",FOUR,FOUR(Brendan Taylor)
18,504176,m24,"When he missed a full, straight delivery from Scott Styris to be out for 44",1:23.1.0,OUT,OUT(Brendan Taylor)
18,504176,m25,when Mills found the edge of Cremer's bat for 22,1:36.6.0,OUT,OUT(Cremer)
18,504176,m26,Ray Price did at least manage to stick around long enough to help Utseya take the score past 150,"1:23.2.0,1:23.3.0,1:23.4.0,1:23.5.0,1:23.6.0,1:25.4.0,1:25.5.0,1:25.6.0,1:29.1.0,1:29.2.0,1:31.5.0,1:31.6.0,1:34.1.0,1:35.1.0,1:35.3.0,1:35.6.0,1:36.1.0,1:36.2.0,1:37.1.0,1:37.2.0,1:37.3.0,1:38.4.0,1:38.5.0,1:38.6.0,1:39.2.0,1:39.3.0,1:39.4.0,1:39.5.0,1:40.1.0,1:40.3.0,1:40.5.0,1:40.6.0,1:41.2.0,1:41.4.0,1:41.6.0,1:42.3.0,1:42.4.0,1:42.6.0,1:42.6.1,1:43.1.0,1:43.2.0,1:43.5.0,1:43.6.0,",PARTNERSHIP,"PARTNERSHIP(Ray Price, Utseya)"
18,504176,m27,"Southee, who found appreciable reverse swing with a scuffed up old ball, swung one into Price's pads to remove him for 11",1:44.1.0,OUT,OUT(Ray Price)
18,504176,m28,two overs later rattled Utseya's stumps with another inswinging delivery to end the innings,1:46.2.0,OUT,OUT(Utseya)
18,504176,m29,New Zealand's sixth ten-wicket win,2:33.3.0,LASTBALL,LASTBALL(Match)
18,504176,m30,Zimbabwe's second ten-wicket defeat in World Cups,2:33.3.0,LASTBALL,LASTBALL(Match)
18,504176,m31,The 166-run partnership between Martin Guptill and Brendon McCullum,"2:0.1.0,2:0.2.0,2:0.3.0,2:0.4.0,2:0.5.0,2:0.6.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:2.1.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.2.0,2:4.3.0,2:4.4.0,2:4.5.0,2:4.6.0,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:10.1.0,2:10.2.0,2:10.3.0,2:10.4.0,2:10.5.0,2:10.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,2:12.2.1,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.1.1,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,2:28.3.0,2:28.4.0,2:28.5.0,2:28.6.0,2:29.1.0,2:29.2.0,2:29.2.1,2:29.3.0,2:29.4.0,2:29.5.0,2:29.6.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.4.0,2:30.5.0,2:30.6.0,2:31.1.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:32.6.0,2:33.1.0,2:33.2.0,2:33.3.0,",PARTNERSHIP,"PARTNERSHIP(Martin Guptill, Brendon McCullum)"
18,504176,m32,It's only their fourth century stand for the first wicket,"2:0.1.0,2:0.2.0,2:0.3.0,2:0.4.0,2:0.5.0,2:0.6.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:2.1.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.2.0,2:4.3.0,2:4.4.0,2:4.5.0,2:4.6.0,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:10.1.0,2:10.2.0,2:10.3.0,2:10.4.0,2:10.5.0,2:10.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,2:12.2.1,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.1.1,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,2:28.3.0,2:28.4.0,2:28.5.0,2:28.6.0,2:29.1.0,2:29.2.0,2:29.2.1,2:29.3.0,2:29.4.0,2:29.5.0,2:29.6.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.4.0,2:30.5.0,2:30.6.0,2:31.1.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:32.6.0,2:33.1.0,2:33.2.0,2:33.3.0,",PARTNERSHIP,"PARTNERSHIP(Martin Guptill, Brendon McCullum)"
18,504176,m33,"Guptill started in a hurry against Tinashe Panyangara, smashing 14 off from his first six balls","2:0.1.0,2:0.2.0,2:0.3.0,2:0.4.0,2:0.5.0,2:0.6.0,",BAT,1TO6 of BAT(Guptill)
18,504176,m34,two imperious sixes as his first three overs were dispatched for 25,"2:0.5.0,2:4.4.0,",SIX,SIX(Guptill)
18,504176,m35,"Price's first three yielded just nine, with barely a shot played","1:14.1.0,1:14.2.0,1:14.3.0,1:14.4.0,1:14.5.0,1:14.6.0,1:16.1.0,1:16.2.0,1:16.3.0,1:16.4.0,1:16.5.0,1:16.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,",BAT,1TO3 OVERS of BAT(Price)
18,504176,m36,New Zealand eased past fifty in the 12th over,2:11.4.0,BALL,"BALL(New Zealand, SCORE, 52, ?)"
18,504176,m37,"Guptill, who proved the more aggressive of the two, punched one into the covers to bring up a 68-ball half-century in the 22nd over",2:21.1.0,BALL,"BALL(Guptill, SCORE, 50, 68)"
18,504176,m38,the batsmen barely broke a sweat in bringing the 100 up shortly afterwards,2:22.4.0,BALL,"BALL(New Zealand, SCORE, 100, ?)"
18,504176,m39,21 runs from Elton Chigumbara's three overs,"2:23.1.0,2:23.1.1,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,",BOWL,BOWL(Chigumbara)
18,504176,m40,"McCullum reached his own half-century, from 74 balls",2:25.4.0,BALL,"BALL(Brendon McCullum, SCORE, 50, 74)"
18,504176,m41,New Zealand cantered home in the 34th over,2:33.3.0,LASTBALL,LASTBALL(New Zealand)
18,504253,m1,New Zealand charge to 10-wicket win,2:33.3.0,LASTBALL,LASTBALL(Match)
18,504253,m2,"Charles Coventry had moved forward in an ungainly fashion to nudge Tim Southee towards mid-on. An alert Hamish Benett had already taken a start and then noticed Coventry, already late off the blocks, had run in the path of Southee, giving the fielder that extra second. Bennett picked the ball swiftly and then dived forward to throw underarm at the stumps. The eye-catching thing was the angle, which was tight and Bennett could only see one stump. Coventry tried hard to recover ground, throwing himself forward to make the crease but Bennett's throw was accurate and beat him by a whisker.",1:1.2.1,OUT,OUT(Charles Coventry)
18,504253,m3,"Southee surprised Taylor with a short delivery that climbed on him too quick. Taylor was attentive to the length and had moved back quickly to leave the ball. But when it rushed on to him, he improvised equally swiftly by tilting the bat - which was lying dead horizontally - a little skywards, resembling more a scoop than a cut to fetch a four past fine leg.",1:5.3.0,FOUR,1:5.3.0
18,504253,m4,"Today Martin Guptill sighted a length ball quickly from Tinashe Panyangara, and lofted it over the bowler's head for the first six of the match. What made the stroke picturesque was the way Guptill finished it - with clean follow-through and then the pose of a golfer watching his stroke land on the fairway.",2:0.5.0,SIX,1st of SIX(Martin Guptill) AND BOWL(Panyangara)
18,504253,m5,"Propser Utseya was going for the flight, the second ball of his fourth over, but did not grip it and the ball lobbed over Brendon McCullum's head into Tatenda Taibu's gloves.",2:12.2.0,OTHERS,2:12.2.0
18,504275,m1,To dismiss a good Zimbabwe line-up for 160 on a very good (batting) wicket,1:46.2.0,LASTBALL,LASTBALL(Zimbabwe)
18,504275,m2,chase it with ten wickets in hand,2:33.3.0,LASTBALL,LASTBALL(Match)
18,504275,m3,win by a ten-wicket margin,2:33.3.0,LASTBALL,LASTBALL(Match)
18,504275,m4,Hamish Bennett's spectacular dive to run out Charles Coventry in the second over of the morning triggered a quick downfall,1:1.2.1,OUT,OUT(Charles Coventry)
18,504275,m5,Zimbabwe's plight at 46 for 5 after 15 overs.,1:13.6.0,BALL,"BALL(Zimbabwe, SCORE, 46, 5)"
18,504275,m6,the McCullum-Guptill combination had played sensibly to bolster New Zealand's confidence,"2:0.1.0,2:0.2.0,2:0.3.0,2:0.4.0,2:0.5.0,2:0.6.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:2.1.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.2.0,2:4.3.0,2:4.4.0,2:4.5.0,2:4.6.0,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:10.1.0,2:10.2.0,2:10.3.0,2:10.4.0,2:10.5.0,2:10.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,2:12.2.1,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.1.1,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,2:28.3.0,2:28.4.0,2:28.5.0,2:28.6.0,2:29.1.0,2:29.2.0,2:29.2.1,2:29.3.0,2:29.4.0,2:29.5.0,2:29.6.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.4.0,2:30.5.0,2:30.6.0,2:31.1.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:32.6.0,2:33.1.0,2:33.2.0,2:33.3.0,",PARTNERSHIP,"PARTNERSHIP(Martin Guptill, Brendon McCullum)"
18,504275,m7,Their unbeaten partnership today,"2:0.1.0,2:0.2.0,2:0.3.0,2:0.4.0,2:0.5.0,2:0.6.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:1.6.0,2:2.1.0,2:2.2.0,2:2.3.0,2:2.4.0,2:2.5.0,2:2.6.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.2.0,2:4.3.0,2:4.4.0,2:4.5.0,2:4.6.0,2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:10.1.0,2:10.2.0,2:10.3.0,2:10.4.0,2:10.5.0,2:10.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,2:12.2.1,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.1.1,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,2:28.3.0,2:28.4.0,2:28.5.0,2:28.6.0,2:29.1.0,2:29.2.0,2:29.2.1,2:29.3.0,2:29.4.0,2:29.5.0,2:29.6.0,2:30.1.0,2:30.2.0,2:30.3.0,2:30.4.0,2:30.5.0,2:30.6.0,2:31.1.0,2:31.2.0,2:31.3.0,2:31.4.0,2:31.5.0,2:31.6.0,2:32.1.0,2:32.2.0,2:32.3.0,2:32.4.0,2:32.5.0,2:32.6.0,2:33.1.0,2:33.2.0,2:33.3.0,",PARTNERSHIP,"PARTNERSHIP(Martin Guptill, Brendon McCullum)"
18,504308,m1,Charles Coventry wastes his wicket with indecision leading to a run out in only the second over,1:1.2.1,OUT,OUT(Charles Coventry)
18,504308,m2,Tatenda Taibu spoons a catch and gets a reprieve,1:7.3.0,DROPPED,1:7.3.0
18,504308,m3,the very next ball has plays across an inswinger,1:7.4.0,OUT,OUT(Taibu)
18,504308,m4,Craig Ervine then slashes into the hands of deep point against a short and wide delivery knowing there were four men patrolling the off side,1:12.6.0,OUT,OUT(Craig Ervine)
18,504308,m5,"Elton Chigumbara, gets into a tangle against Daniel Vettori",1:14.1.0,OUT,OUT(Elton Chigumbara)
18,504308,m6,next ball Regis Chakabva edges a wide delivery to slip,1:14.3.0,OUT,OUT(Regis Chakabva)
18,504308,m7,Brendan Taylor top-scored for Zimbabwe with 44,"1:0.1.0,1:0.2.0,1:0.3.0,1:0.4.0,1:0.4.1,1:0.5.0,1:0.6.0,1:1.3.0,1:1.4.0,1:2.1.0,1:2.2.0,1:2.5.0,1:2.6.0,1:3.1.0,1:3.2.0,1:3.3.0,1:3.4.0,1:3.5.0,1:3.6.0,1:5.3.0,1:5.4.0,1:5.5.0,1:5.6.0,1:6.1.0,1:6.4.0,1:6.5.0,1:6.6.0,1:8.1.0,1:9.1.0,1:9.2.0,1:9.5.0,1:9.6.0,1:11.1.0,1:11.3.0,1:13.1.0,1:13.4.0,1:13.5.0,1:15.1.0,1:15.6.0,1:17.1.0,1:17.2.0,1:17.3.0,1:19.2.0,1:19.5.0,1:19.6.0,1:21.4.0,1:23.1.0,",BAT,BAT(Brendan Taylor)
18,504308,m8,this defeat,2:33.3.0,LASTBALL,LASTBALL(Match)
19,504213,m1,West Indies 59 for 1,2:12.2.0,LASTBALL,LASTBALL(West Indies)
19,504213,m2,Gayle 37,"2:0.3.0,2:1.1.0,2:1.2.0,2:1.3.0,2:1.4.0,2:1.5.0,2:2.1.0,2:2.2.0,2:3.1.0,2:3.2.0,2:3.3.0,2:3.4.0,2:3.5.0,2:3.6.0,2:4.1.0,2:4.2.0,2:4.4.0,2:4.5.0,2:4.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.4.1,2:6.5.0,2:6.5.1,2:6.6.0,2:7.4.0,2:7.5.0,2:7.6.0,2:9.5.0,2:10.1.0,2:10.5.0,2:10.6.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,",BAT,BAT(Gayle)
19,504213,m3,Bangladesh 58,1:18.5.0,LASTBALL,LASTBALL(Bangladesh)
19,504213,m4,Benn 4-18,"1:1.1.0,1:1.2.0,1:1.3.0,1:1.4.0,1:1.5.0,1:1.6.0,1:10.1.0,1:10.2.0,1:10.3.0,1:10.4.0,1:10.5.0,1:10.6.0,1:12.1.0,1:12.2.0,1:12.3.0,1:12.4.0,1:12.5.0,1:12.6.0,1:14.1.0,1:14.2.0,1:14.3.0,1:14.4.0,1:14.5.0,1:14.6.0,1:16.1.0,1:16.2.0,1:16.3.0,1:16.4.0,1:16.5.0,1:16.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,",BOWL,BOWL(Benn)
19,504213,m5,a nine-wicket victory,2:12.2.0,LASTBALL,LASTBALL(Match)
19,504213,m6,Bangladesh shipped all ten wickets in 18.5 overs to be routed for 58,"1:0.3.0,1:3.3.0,1:5.1.0,1:8.2.0,1:10.2.0,1:13.6.0,1:16.2.0,1:17.1.0,1:18.3.0,1:18.5.0,",WICKETS,WICKETS(INNINGS1)
19,504213,m7,"the third-ball dismissal of its linchpin, Tamim Iqbal",1:0.3.0,OUT,OUT(Tamim Iqbal)
19,504213,m8,"Roach's third delivery of the match, a full-length outswinger which Tamim flashed loosely to Sammy at second slip for a duck.",1:0.3.0,OUT,OUT(Tamim Iqbal)
19,504213,m9,had four wickets in his last six World Cup deliveries,"1:0.3.0,1:8.2.0,1:17.1.0,",WICKETS,WICKETS(Roach)
